timestamp,value
1502645880,-1.2646523
1502645940,-1.2822349
1502646000,-1.3068768
1502646060,-1.3233769
1502646120,-1.3284873
1502646180,-1.3264518
1502646240,-1.3299165
1502646300,-1.3253258
1502646360,-1.3251094
1502646420,-1.3308258
1502646480,-1.3441645
1502646540,-1.3565937
1502646600,-1.3812789
1502646660,-1.3928419
1502646720,-1.4007239
1502646780,-1.3961334
1502646840,-1.391586
1502646900,-1.3809757
1502646960,-1.3820585
1502647020,-1.386649
1502647080,-1.4035822
1502647140,-1.4270548
1502647200,-1.4547715
1502647260,-1.4690195
1502647320,-1.4738699
1502647380,-1.4777678
1502647440,-1.4729606
1502647500,-1.4597951
1502647560,-1.4492282
1502647620,-1.4443345
1502647680,-1.4435116
1502647740,-1.4463266
1502647800,-1.453299
1502647860,-1.4668976
1502647920,-1.4853033
1502647980,-1.4987718
1502648040,-1.4986852
1502648100,-1.483441
1502648160,-1.4626535
1502648220,-1.4370155
1502648280,-1.4113342
1502648340,-1.4113775
1502648400,-1.4283973
1502648460,-1.4552479
1502648520,-1.4985553
1502648580,-1.530516
1502648640,-1.5462799
1502648700,-1.558103
1502648760,-1.5633864
1502648820,-1.5579296
1502648880,-1.562347
1502648940,-1.5555044
1502649000,-1.5551147
1502649060,-1.55152
1502649120,-1.5437683
1502649180,-1.5460634
1502649240,-1.5653353
1502649300,-1.578414
1502649360,-1.5966897
1502649420,-1.6175638
1502649480,-1.6251427
1502649540,-1.6224576
1502649600,-1.6162647
1502649660,-1.6087292
1502649720,-1.6037489
1502649780,-1.6049181
1502649840,-1.6183435
1502649900,-1.6353201
1502649960,-1.6515603
1502650020,-1.6597452
1502650080,-1.6673675
1502650140,-1.6674973
1502650200,-1.659572
1502650260,-1.6543751
1502650320,-1.6557611
1502650380,-1.65732
1502650440,-1.6574067
1502650500,-1.6694027
1502650560,-1.6859895
1502650620,-1.6972494
1502650680,-1.7051748
1502650740,-1.718167
1502650800,-1.7180371
1502650860,-1.7141827
1502650920,-1.7127537
1502650980,-1.7073833
1502651040,-1.6958203
1502651100,-1.6782808
1502651160,-1.6706587
1502651220,-1.658013
1502651280,-1.6477925
1502651340,-1.6458436
1502651400,-1.661521
1502651460,-1.6536824
1502651520,-1.6510406
1502651580,-1.652513
1502651640,-1.6595287
1502651700,-1.6610445
1502651760,-1.6743399
1502651820,-1.6875486
1502651880,-1.6992416
1502651940,-1.7027496
1502652000,-1.7086393
1502652060,-1.7172142
1502652120,-1.717604
1502652180,-1.7220646
1502652240,-1.7327181
1502652300,-1.742982
1502652360,-1.7513404
1502652420,-1.7659783
1502652480,-1.7682735
1502652540,-1.7703091
1502652600,-1.7787539
1502652660,-1.7811359
1502652720,-1.779447
1502652780,-1.7789272
1502652840,-1.7752461
1502652900,-1.7665411
1502652960,-1.7615609
1502653020,-1.766498
1502653080,-1.7764587
1502653140,-1.7797934
1502653200,-1.778451
1502653260,-1.778191
1502653320,-1.7696594
1502653380,-1.7630334
1502653440,-1.7670177
1502653500,-1.7822618
1502653560,-1.7858564
1502653620,-1.8040022
1502653680,-1.8173841
1502653740,-1.8266087
1502653800,-1.8284708
1502653860,-1.8311125
1502653920,-1.8171242
1502653980,-1.8050414
1502654040,-1.7908801
1502654100,-1.7857265
1502654160,-1.7889313
1502654220,-1.8024864
1502654280,-1.8209786
1502654340,-1.8380418
1502654400,-1.8463999
1502654460,-1.8493017
1502654520,-1.8355299
1502654580,-1.8105849
1502654640,-1.7886281
1502654700,-1.7753326
1502654760,-1.7795768
1502654820,-1.7885414
1502654880,-1.8074666
1502654940,-1.8234038
1502655000,-1.8274747
1502655060,-1.8214983
1502655120,-1.8256125
1502655180,-1.8210219
1502655240,-1.7986754
1502655300,-1.7734704
1502655360,-1.7610846
1502655420,-1.7568837
1502655480,-1.7535924
1502655540,-1.7741634
1502655600,-1.7981124
1502655660,-1.8157386
1502655720,-1.8221478
1502655780,-1.8358765
1502655840,-1.8249196
1502655900,-1.8077265
1502655960,-1.7865925
1502656020,-1.7781477
1502656080,-1.76862
1502656140,-1.782435
1502656200,-1.8074235
1502656260,-1.8229709
1502656320,-1.8220614
1502656380,-1.8150455
1502656440,-1.7975926
1502656500,-1.770742
1502656560,-1.7548918
1502656620,-1.7444545
1502656680,-1.7461435
1502656740,-1.7556278
1502656800,-1.7723446
1502656860,-1.7908801
1502656920,-1.803699
1502656980,-1.8185534
1502657040,-1.8228842
1502657100,-1.8215848
1502657160,-1.8071636
1502657220,-1.8017502
1502657280,-1.786506
1502657340,-1.7815256
1502657400,-1.7827382
1502657460,-1.789321
1502657520,-1.798762
1502657580,-1.8082463
1502657640,-1.8146992
1502657700,-1.8041754
1502657760,-1.8005376
1502657820,-1.7977659
1502657880,-1.7920494
1502657940,-1.7823919
1502658000,-1.7849036
1502658060,-1.7891909
1502658120,-1.7787973
1502658180,-1.7647657
1502658240,-1.7551082
1502658300,-1.7470096
1502658360,-1.7257457
1502658420,-1.7110647
1502658480,-1.7002378
1502658540,-1.6867691
1502658600,-1.6681036
1502658660,-1.6551114
1502658720,-1.6500012
1502658780,-1.6546783
1502658840,-1.6569737
1502658900,-1.6654186
1502658960,-1.6707454
1502659020,-1.6647257
1502659080,-1.6590958
1502659140,-1.6553279
1502659200,-1.6454538
1502659260,-1.64069
1502659320,-1.645064
1502659380,-1.6429853
1502659440,-1.6460601
1502659500,-1.6511272
1502659560,-1.6492215
1502659620,-1.6512572
1502659680,-1.649395
1502659740,-1.6499146
1502659800,-1.6522099
1502659860,-1.6529027
1502659920,-1.6273514
1502659980,-1.6110678
1502660040,-1.5843905
1502660100,-1.5626068
1502660160,-1.5514768
1502660220,-1.5565004
1502660280,-1.5526462
1502660340,-1.561524
1502660400,-1.5622171
1502660460,-1.5592289
1502660520,-1.5579296
1502660580,-1.5559374
1502660640,-1.5357128
1502660700,-1.508386
1502660760,-1.4852599
1502660820,-1.462307
1502660880,-1.446673
1502660940,-1.4473225
1502661000,-1.46274
1502661060,-1.468933
1502661120,-1.4725275
1502661180,-1.4763819
1502661240,-1.4617008
1502661300,-1.4419093
1502661360,-1.4233737
1502661420,-1.4098617
1502661480,-1.3912396
1502661540,-1.3939247
1502661600,-1.3934484
1502661660,-1.3957005
1502661720,-1.3907199
1502661780,-1.3817554
1502661840,-1.3597984
1502661900,-1.336196
1502661960,-1.3095618
1502662020,-1.2767782
1502662080,-1.246723
1502662140,-1.2363725
1502662200,-1.239404
1502662260,-1.2343804
1502662320,-1.2379748
1502662380,-1.2468528
1502662440,-1.2415261
1502662500,-1.2300063
1502662560,-1.227148
1502662620,-1.2010337
1502662680,-1.1739665
1502662740,-1.1568168
1502662800,-1.1578995
1502662860,-1.158679
1502662920,-1.1858326
1502662980,-1.2119038
1502663040,-1.2181834
1502663100,-1.210648
1502663160,-1.2069234
1502663220,-1.1878248
1502663280,-1.1585923
1502663340,-1.1454269
1502663400,-1.133041
1502663460,-1.1203953
1502663520,-1.1070133
1502663580,-1.10697
1502663640,-1.1009502
1502663700,-1.0843636
1502663760,-1.0747927
1502663820,-1.0581626
1502663880,-1.0355562
1502663940,-1.0204419
1502664000,-1.0093986
1502664060,-1.0042449
1502664120,-1.0136427
1502664180,-1.0229105
1502664240,-1.0248159
1502664300,-1.0300995
1502664360,-1.0138592
1502664420,-1.0022095
1502664480,-0.9785637
1502664540,-0.9542683
1502664600,-0.93967366
1502664660,-0.93053585
1502664720,-0.92824054
1502664780,-0.94123274
1502664840,-0.9532289
1502664900,-0.94746906
1502664960,-0.942532
1502665020,-0.92551214
1502665080,-0.9101381
1502665140,-0.89749235
1502665200,-0.8862324
1502665260,-0.8734134
1502665320,-0.8681733
1502665380,-0.8515865
1502665440,-0.84101945
1502665500,-0.83573604
1502665560,-0.8264249
1502665620,-0.8189328
1502665680,-0.81425554
1502665740,-0.79771215
1502665800,-0.7821215
1502665860,-0.7736766
1502665920,-0.7575662
1502665980,-0.75708985
1502666040,-0.7537985
1502666100,-0.75024724
1502666160,-0.74851495
1502666220,-0.7458733
1502666280,-0.7181998
1502666340,-0.71304625
1502666400,-0.696243
1502666460,-0.6963296
1502666520,-0.6837271
1502666580,-0.6894004
1502666640,-0.6688294
1502666700,-0.6705184
1502666760,-0.6597782
1502666820,-0.6764515
1502666880,-0.68078226
1502666940,-0.69126266
1502667000,-0.69429415
1502667060,-0.6974556
1502667120,-0.6858492
1502667180,-0.67580193
1502667240,-0.6738531
1502667300,-0.6674436
1502667360,-0.65860885
1502667420,-0.65116
1502667480,-0.6368686
1502667540,-0.62214404
1502667600,-0.60612035
1502667660,-0.598325
1502667720,-0.58706504
1502667780,-0.593258
1502667840,-0.5976321
1502667900,-0.5968092
1502667960,-0.58463985
1502668020,-0.5764115
1502668080,-0.570998
1502668140,-0.56246656
1502668200,-0.5590885
1502668260,-0.5549743
1502668320,-0.570002
1502668380,-0.5636791
1502668440,-0.54960424
1502668500,-0.5553208
1502668560,-0.54622626
1502668620,-0.5240095
1502668680,-0.53059226
1502668740,-0.5266946
1502668800,-0.50924176
1502668860,-0.49551332
1502668920,-0.479966
1502668980,-0.45294216
1502669040,-0.44865474
1502669100,-0.43921372
1502669160,-0.44497362
1502669220,-0.43839088
1502669280,-0.43367037
1502669340,-0.41180015
1502669400,-0.38165823
1502669460,-0.3455399
1502669520,-0.34164223
1502669580,-0.32674447
1502669640,-0.32410273
1502669700,-0.33116183
1502669760,-0.3526856
1502669820,-0.3322012
1502669880,-0.31279948
1502669940,-0.31007114
1502670000,-0.29006314
1502670060,-0.2640354
1502670120,-0.26039758
1502670180,-0.2687559
1502670240,-0.25957474
1502670300,-0.26468503
1502670360,-0.2639921
1502670420,-0.27464572
1502670480,-0.27304336
1502670540,-0.2627795
1502670600,-0.2545511
1502670660,-0.21860598
1502670720,-0.17508207
1502670780,-0.14221178
1502670840,-0.13792436
1502670900,-0.1194754
1502670960,-0.13558574
1502671020,-0.14359762
1502671080,-0.15490083
1502671140,-0.14671575
1502671200,-0.14784174
1502671260,-0.12779042
1502671320,-0.11544782
1502671380,-0.09738863
1502671440,-0.08327044
1502671500,-0.07235698
1502671560,-0.07673102
1502671620,-0.071317606
1502671680,-0.05767578
1502671740,-0.03593548
1502671800,-0.019651908
1502671860,-0.00895499
1502671920,0.0065057427
1502671980,0.0109664025
1502672040,0.0036907643
1502672100,0.0025647704
1502672160,-0.007439231
1502672220,-0.024155878
1502672280,-0.023029884
1502672340,-0.023636186
1502672400,-0.025541708
1502672460,-0.024372414
1502672520,0.003993916
1502672580,0.03729728
1502672640,0.06583684
1502672700,0.08021488
1502672760,0.111785956
1502672820,0.11299855
1502672880,0.096151985
1502672940,0.10234495
1502673000,0.1225695
1502673060,0.1460854
1502673120,0.19086522
1502673180,0.23148753
1502673240,0.25504673
1502673300,0.27323583
1502673360,0.2600704
1502673420,0.24318051
1502673480,0.22421189
1502673540,0.20996375
1502673600,0.20662911
1502673660,0.21178268
1502673720,0.19982983
1502673780,0.21823548
1502673840,0.24144822
1502673900,0.25660583
1502673960,0.26604685
1502674020,0.27020434
1502674080,0.25101915
1502674140,0.23209386
1502674200,0.21555042
1502674260,0.22572766
1502674320,0.24079861
1502674380,0.27128702
1502674440,0.30363762
1502674500,0.32685035
1502674560,0.33200395
1502674620,0.32949212
1502674680,0.31212583
1502674740,0.28401935
1502674800,0.28609812
1502674860,0.28371623
1502674920,0.28731075
1502674980,0.29194465
1502675040,0.31970465
1502675100,0.33650792
1502675160,0.37197664
1502675220,0.40276816
1502675280,0.42442188
1502675340,0.42268956
1502675400,0.40489027
1502675460,0.37955543
1502675520,0.36262226
1502675580,0.36530733
1502675640,0.37206325
1502675700,0.381461
1502675760,0.41190603
1502675820,0.43841013
1502675880,0.44001254
1502675940,0.44594565
1502676000,0.44750467
1502676060,0.4393196
1502676120,0.43403614
1502676180,0.4371542
1502676240,0.4393629
1502676300,0.45976067
1502676360,0.47691044
1502676420,0.5033279
1502676480,0.5315643
1502676540,0.5436471
1502676600,0.5499267
1502676660,0.532647
1502676720,0.5060995
1502676780,0.47474504
1502676840,0.45958745
1502676900,0.44434324
1502676960,0.46058354
1502677020,0.49055222
1502677080,0.5266706
1502677140,0.54919034
1502677200,0.5590212
1502677260,0.54537934
1502677320,0.5238989
1502677380,0.49250105
1502677440,0.47669387
1502677500,0.47054422
1502677560,0.48544192
1502677620,0.48518214
1502677680,0.50588304
1502677740,0.5235525
1502677800,0.52376896
1502677860,0.5452061
1502677920,0.54234785
1502677980,0.53615487
1502678040,0.539273
1502678100,0.54680854
1502678160,0.5367179
1502678220,0.5616196
1502678280,0.5895529
1502678340,0.6075254
1502678400,0.6310847
1502678460,0.6374508
1502678520,0.6523053
1502678580,0.64269096
1502678640,0.63606495
1502678700,0.62030107
1502678760,0.61804914
1502678820,0.5955293
1502678880,0.61778927
1502678940,0.6178326
1502679000,0.6467186
1502679060,0.6613132
1502679120,0.67482513
1502679180,0.65039974
1502679240,0.6395729
1502679300,0.6273169
1502679360,0.612809
1502679420,0.6345059
1502679480,0.66183287
1502679540,0.6830535
1502679600,0.69816774
1502679660,0.7254514
1502679720,0.736105
1502679780,0.74736494
1502679840,0.7523453
1502679900,0.75845164
1502679960,0.7532115
1502680020,0.7303451
1502680080,0.71943164
1502680140,0.7169199
1502680200,0.7228963
1502680260,0.7482311
1502680320,0.77118397
1502680380,0.77352256
1502680440,0.78958964
1502680500,0.7798888
1502680560,0.7654241
1502680620,0.75888467
1502680680,0.7552902
1502680740,0.75152236
1502680800,0.761743
1502680860,0.758365
1502680920,0.7556799
1502680980,0.7756447
1502681040,0.78664476
1502681100,0.7838731
1502681160,0.7734359
1502681220,0.75481385
1502681280,0.7119395
1502681340,0.66941166
1502681400,0.6355453
1502681460,0.6095176
1502681520,0.6047105
1502681580,0.59457654
1502681640,0.6018522
1502681700,0.59332067
1502681760,0.6057065
1502681820,0.602112
1502681880,0.61086017
1502681940,0.59843093
1502682000,0.60523015
1502682060,0.60683256
1502682120,0.60384434
1502682180,0.5873875
1502682240,0.5836198
1502682300,0.5941002
1502682360,0.5902891
1502682420,0.59063554
1502682480,0.5966986
1502682540,0.59773797
1502682600,0.57331264
1502682660,0.55958414
1502682720,0.5619228
1502682780,0.558155
1502682840,0.5597141
1502682900,0.56763935
1502682960,0.567596
1502683020,0.56148976
1502683080,0.562659
1502683140,0.54390687
1502683200,0.5314344
1502683260,0.5199579
1502683320,0.5188753
1502683380,0.51995796
1502683440,0.550966
1502683500,0.5702811
1502683560,0.58097804
1502683620,0.59717494
1502683680,0.6032813
1502683740,0.6058798
1502683800,0.6108168
1502683860,0.6342027
1502683920,0.61228925
1502683980,0.6043207
1502684040,0.59059227
1502684100,0.5973049
1502684160,0.58708435
1502684220,0.6233326
1502684280,0.6486674
1502684340,0.6579352
1502684400,0.6500533
1502684460,0.6530848
1502684520,0.6283563
1502684580,0.6182657
1502684640,0.6261043
1502684700,0.62991536
1502684760,0.6395296
1502684820,0.64979345
1502684880,0.652695
1502684940,0.66148645
1502685000,0.6630888
1502685060,0.6763408
1502685120,0.6796322
1502685180,0.7047505
1502685240,0.72155374
1502685300,0.7471051
1502685360,0.75095946
1502685420,0.7897628
1502685480,0.7995936
1502685540,0.8053536
1502685600,0.82254654
1502685660,0.82752687
1502685720,0.8092079
1502685780,0.81470793
1502685840,0.8175662
1502685900,0.805137
1502685960,0.8116331
1502686020,0.82865286
1502686080,0.8112433
1502686140,0.8284797
1502686200,0.83870023
1502686260,0.8238025
1502686320,0.80600315
1502686380,0.80769205
1502686440,0.7858219
1502686500,0.78166443
1502686560,0.7953062
1502686620,0.81111336
1502686680,0.8275702
1502686740,0.83579856
1502686800,0.8325939
1502686860,0.8481412
1502686920,0.859098
1502686980,0.8571058
1502687040,0.8575389
1502687100,0.8442435
1502687160,0.8359285
1502687220,0.80461735
1502687280,0.80626297
1502687340,0.8036645
1502687400,0.84731835
1502687460,0.8611334
1502687520,0.8805351
1502687580,0.85333806
1502687640,0.83753085
1502687700,0.79327077
1502687760,0.7593611
1502687820,0.75017995
1502687880,0.76949507
1502687940,0.7775069
1502688000,0.77910924
1502688060,0.7899794
1502688120,0.79877084
1502688180,0.8115898
1502688240,0.7962589
1502688300,0.791192
1502688360,0.77274305
1502688420,0.739613
1502688480,0.7078686
1502688540,0.7022386
1502688600,0.72332937
1502688660,0.7475815
1502688720,0.7797589
1502688780,0.8091212
1502688840,0.8177394
1502688900,0.79543614
1502688960,0.7694084
1502689020,0.75602645
1502689080,0.7384437
1502689140,0.7341129
1502689200,0.74875087
1502689260,0.7769439
1502689320,0.7934007
1502689380,0.79552275
1502689440,0.8058732
1502689500,0.79049903
1502689560,0.78283376
1502689620,0.7633454
1502689680,0.75217205
1502689740,0.73952633
1502689800,0.7439869
1502689860,0.7316877
1502689920,0.72839624
1502689980,0.7351089
1502690040,0.7535579
1502690100,0.7552469
1502690160,0.7619162
1502690220,0.75542015
1502690280,0.74723506
1502690340,0.7264042
1502690400,0.70280164
1502690460,0.68201405
1502690520,0.68937635
1502690580,0.69582915
1502690640,0.7048804
1502690700,0.73445934
1502690760,0.75611305
1502690820,0.7644281
1502690880,0.76533747
1502690940,0.7817943
1502691000,0.77183366
1502691060,0.7685855
1502691120,0.7838731
1502691180,0.8041842
1502691240,0.80617636
1502691300,0.8228497
1502691360,0.8321608
1502691420,0.81791264
1502691480,0.8063496
1502691540,0.7998102
1502691600,0.7912786
1502691660,0.7767274
1502691720,0.76585716
1502691780,0.76066035
1502691840,0.7628257
1502691900,0.7648179
1502691960,0.77213675
1502692020,0.7698415
1502692080,0.76412493
1502692140,0.7543375
1502692200,0.73987275
1502692260,0.7371444
1502692320,0.7457626
1502692380,0.7561564
1502692440,0.7570658
1502692500,0.77031785
1502692560,0.76490444
1502692620,0.7482744
1502692680,0.74221134
1502692740,0.7403491
1502692800,0.7429476
1502692860,0.74814445
1502692920,0.76014066
1502692980,0.762306
1502693040,0.74896735
1502693100,0.73770744
1502693160,0.7464122
1502693220,0.7521288
1502693280,0.7518256
1502693340,0.77205014
1502693400,0.77174705
1502693460,0.7385302
1502693520,0.72506166
1502693580,0.70661277
1502693640,0.68972284
1502693700,0.70379776
1502693760,0.73281366
1502693820,0.75243187
1502693880,0.7766407
1502693940,0.7975581
1502694000,0.79062897
1502694060,0.78157777
1502694120,0.7977314
1502694180,0.81245595
1502694240,0.8252316
1502694300,0.85047984
1502694360,0.8780666
1502694420,0.876291
1502694480,0.8855588
1502694540,0.89967704
1502694600,0.8979447
1502694660,0.8818343
1502694720,0.87906265
1502694780,0.86892873
1502694840,0.8413852
1502694900,0.8530782
1502694960,0.87780684
1502695020,0.8746886
1502695080,0.89066905
1502695140,0.90405107
1502695200,0.879106
1502695260,0.85797197
1502695320,0.854031
1502695380,0.8238458
1502695440,0.8156173
1502695500,0.82514495
1502695560,0.8358852
1502695620,0.8294757
1502695680,0.84549946
1502695740,0.8422947
1502695800,0.83337337
1502695860,0.8254482
1502695920,0.84086555
1502695980,0.8598775
1502696040,0.8655941
1502696100,0.87083435
1502696160,0.8672398
1502696220,0.8526885
1502696280,0.82012135
1502696340,0.81197953
1502696400,0.817956
1502696460,0.8165701
1502696520,0.8376176
1502696580,0.8454561
1502696640,0.8572357
1502696700,0.85091287
1502696760,0.85459405
1502696820,0.85273176
1502696880,0.8536413
1502696940,0.84835774
1502697000,0.8574522
1502697060,0.8621728
1502697120,0.84896404
1502697180,0.85143256
1502697240,0.8487475
1502697300,0.8369246
1502697360,0.8269639
1502697420,0.82176703
1502697480,0.7908456
1502697540,0.78183764
1502697600,0.7713139
1502697660,0.7853455
1502697720,0.794007
1502697780,0.8292592
1502697840,0.8372278
1502697900,0.84974355
1502697960,0.83276707
1502698020,0.8286095
1502698080,0.8244954
1502698140,0.84051913
1502698200,0.8370545
1502698260,0.8493538
1502698320,0.85359794
1502698380,0.8536845
1502698440,0.84402704
1502698500,0.85255855
1502698560,0.84922385
1502698620,0.84411365
1502698680,0.8354955
1502698740,0.8208143
1502698800,0.8025386
1502698860,0.80032986
1502698920,0.7921881
1502698980,0.78426284
1502699040,0.7901526
1502699100,0.80431414
1502699160,0.8012826
1502699220,0.78625494
1502699280,0.79188496
1502699340,0.7976015
1502699400,0.7852156
1502699460,0.7831368
1502699520,0.8052669
1502699580,0.81167644
1502699640,0.80777866
1502699700,0.82033783
1502699760,0.83055836
1502699820,0.8294323
1502699880,0.8281333
1502699940,0.83999944
1502700000,0.8321608
1502700060,0.8325073
1502700120,0.8348891
1502700180,0.8312513
1502700240,0.8288694
1502700300,0.8312946
1502700360,0.83142453
1502700420,0.8406923
1502700480,0.8417317
1502700540,0.83415294
1502700600,0.8309049
1502700660,0.8242355
1502700720,0.8093812
1502700780,0.79292434
1502700840,0.78343993
1502700900,0.7793691
1502700960,0.75983745
1502701020,0.7521288
1502701080,0.7540776
1502701140,0.746109
1502701200,0.7418216
1502701260,0.7644281
1502701320,0.7768572
1502701380,0.7813613
1502701440,0.80431414
1502701500,0.81488115
1502701560,0.8063496
1502701620,0.80782205
1502701680,0.80990076
1502701740,0.8066527
1502701800,0.80955434
1502701860,0.8171764
1502701920,0.81016064
1502701980,0.82129055
1502702040,0.81509763
1502702100,0.81206614
1502702160,0.8070858
1502702220,0.8210308
1502702280,0.83484584
1502702340,0.8592279
1502702400,0.8654209
1502702460,0.8703146
1502702520,0.8717437
1502702580,0.8472317
1502702640,0.8121095
1502702700,0.7888101
1502702760,0.7808415
1502702820,0.76256585
1502702880,0.7612233
1502702940,0.76490444
1502703000,0.77516824
1502703060,0.7814045
1502703120,0.7786329
1502703180,0.7787628
1502703240,0.767936
1502703300,0.7547705
1502703360,0.731168
1502703420,0.72324276
1502703480,0.7139316
1502703540,0.7154474
1502703600,0.72653407
1502703660,0.7377941
1502703720,0.7448964
1502703780,0.7448964
1502703840,0.7452429
1502703900,0.73060495
1502703960,0.71570724
1502704020,0.6963921
1502704080,0.67053765
1502704140,0.66109663
1502704200,0.65503365
1502704260,0.67244315
1502704320,0.6837464
1502704380,0.7074788
1502704440,0.6956126
1502704500,0.6866913
1502704560,0.6736558
1502704620,0.65013987
1502704680,0.62493503
1502704740,0.6236791
1502704800,0.6194783
1502704860,0.5989073
1502704920,0.6065294
1502704980,0.62818307
1502705040,0.63260037
1502705100,0.64134854
1502705160,0.6508761
1502705220,0.6510493
1502705280,0.6333366
1502705340,0.63264376
1502705400,0.6148877
1502705460,0.6138483
1502705520,0.61462784
1502705580,0.64130515
1502705640,0.65473044
1502705700,0.6717935
1502705760,0.68417954
1502705820,0.6775968
1502705880,0.65438396
1502705940,0.6502698
1502706000,0.6389233
1502706060,0.62194675
1502706120,0.61060023
1502706180,0.62064755
1502706240,0.60276157
1502706300,0.6063128
1502706360,0.6148444
1502706420,0.62160033
1502706480,0.60380095
1502706540,0.6102105
1502706600,0.6013325
1502706660,0.5845292
1502706720,0.5999467
1502706780,0.6173995
1502706840,0.6297421
1502706900,0.6524351
1502706960,0.6579352
1502707020,0.6357185
1502707080,0.6201279
1502707140,0.5946198
1502707200,0.56551725
1502707260,0.5539542
1502707320,0.55443054
1502707380,0.54719824
1502707440,0.55174553
1502707500,0.56798583
1502707560,0.5862615
1502707620,0.6032813
1502707680,0.6161869
1502707740,0.6247185
1502707800,0.6151908
1502707860,0.6020254
1502707920,0.58344656
1502707980,0.5555566
1502708040,0.5422612
1502708100,0.54334384
1502708160,0.54828095
1502708220,0.5627889
1502708280,0.5683756
1502708340,0.5662102
1502708400,0.57443863
1502708460,0.5642181
1502708520,0.5391431
1502708580,0.5368478
1502708640,0.5299619
1502708700,0.51077676
1502708760,0.49678847
1502708820,0.5054067
1502708880,0.52004457
1502708940,0.5347257
1502709000,0.5485408
1502709060,0.57889926
1502709120,0.57253313
1502709180,0.55707234
1502709240,0.5417848
1502709300,0.5439069
1502709360,0.5222099
1502709420,0.5299619
1502709480,0.5629621
1502709540,0.5962222
1502709600,0.6208641
1502709660,0.6400926
1502709720,0.65013987
1502709780,0.63788396
1502709840,0.619998
1502709900,0.6117696
1502709960,0.61029714
1502710020,0.60202545
1502710080,0.6113798
1502710140,0.6226397
1502710200,0.62173027
1502710260,0.6439902
1502710320,0.66962814
1502710380,0.678333
1502710440,0.68816376
1502710500,0.70903796
1502710560,0.6889433
1502710620,0.69067556
1502710680,0.69037247
1502710740,0.6892032
1502710800,0.68171096
1502710860,0.70379764
1502710920,0.7163568
1502710980,0.7303451
1502711040,0.74736494
1502711100,0.7505264
1502711160,0.7503099
1502711220,0.7476248
1502711280,0.7457626
1502711340,0.7367546
1502711400,0.74407357
1502711460,0.7591879
1502711520,0.76923513
1502711580,0.7736525
1502711640,0.77893597
1502711700,0.7763376
1502711760,0.77482176
1502711820,0.781188
1502711880,0.79604244
1502711940,0.8147512
1502712000,0.83688134
1502712060,0.86121994
1502712120,0.87442875
1502712180,0.881921
1502712240,0.8902793
1502712300,0.9047006
1502712360,0.9091613
1502712420,0.92185026
1502712480,0.9342795
1502712540,0.94450015
1502712600,0.95576
1502712660,0.9709609
1502712720,0.98902005
1502712780,1.0184258
1502712840,1.0464891
1502712900,1.0515127
1502712960,1.0606937
1502713020,1.0575324
1502713080,1.0356622
1502713140,1.0309849
1502713200,1.0418118
1502713260,1.0377408
1502713320,1.054804
1502713380,1.0739893
1502713440,1.0618631
1502713500,1.0706111
1502713560,1.0810484
1502713620,1.082131
1502713680,1.0792726
1502713740,1.0875877
